doi,title,known_to_be_open,open_access_status
10.1080/15459624.2014.989357,Whole-body Vibration Exposure Intervention among Professional Bus and Truck Drivers: A Laboratory Evaluation of Seat-suspension Designs,FALSE,NA
10.1001/jamaophthalmol.2015.0457,The Practice Impact of Electronic Health Record System Implementation Within a Large Multispecialty Ophthalmic Practice,TRUE,Open Access at publisher
10.1145/2743015,Editorial: ACM TOMS Replicated Computational Results Initiative,TRUE,Open Access at publisher
10.1111/1468-5973.12075,Making Sense of Ambiguity through Dialogue and Collaborative Action,FALSE,NA
10.1179/1743284714y.0000000728,Overview of modelling and simulation of metal powder bed fusion process at Lawrence Livermore National Laboratory,FALSE,NA
10.1179/1743284714y.0000000734,Site specific control of crystallographic grain orientation through electron beam additive manufacturing,TRUE,Open Access at publisher
10.1158/2326-6066.cir-14-0215,Induction of T-cell Immunity Overcomes Complete Resistance to PD-1 and CTLA-4 Blockade and Improves Survival in Pancreatic Carcinoma,TRUE,Open Access at publisher
10.1021/sc500649k,Impact of Natural Gas and Natural Gas Liquids Supplies on the United States Chemical Manufacturing Industry: Production Cost Effects and Identification of Bottleneck Intermediates,TRUE,Open Access at publisher
10.1177/0963662513489790,Economic crisis and public attitudes toward science: A study of regional differences in Spain.,FALSE,NA
10.1111/wvn.12074,Developing the eCPP: Adapting an Evidence‐Based Parent Training Program for Digital Delivery in Primary Care Settings,FALSE,NA
10.1515/fhep-2015-0037,Health and Health Care of Medicare Beneficiaries in 2030.,TRUE,Open Access at repository
10.1097/mlr.0000000000000259,The Effect of the Diffusion of the Surgical Robot on the Hospital-level Utilization of Partial Nephrectomy,TRUE,Open Access at publisher
10.1186/s40545-014-0019-x,Patient access schemes in Asia-pacific markets: current experience and future potential,TRUE,Open Access at publisher
10.1017/s0266462315000446,"MONITORING REGISTRIES AT ITALIAN MEDICINES AGENCY: FOSTERING ACCESS, GUARANTEEING SUSTAINABILITY",FALSE,NA
10.1016/j.respol.2015.06.006,What is an emerging technology?,TRUE,Open Access at repository
10.15252/embr.201541337,No time to waste—the ethical challenges created by CRISPR,TRUE,Open Access at publisher
10.1016/j.respol.2015.05.009,Inside the black box of outcome additionality: Effects of early-stage government subsidies on resource accumulation and new venture performance,FALSE,NA
10.1093/scipol/scu070,Characterizing and comparing innovation systems by different ‘modes’ of knowledge production: A proximity approach,TRUE,Open Access at publisher
10.1016/j.ijmedinf.2015.04.002,Impact of electronic health record technology on the work and workflow of physicians in the intensive care unit,TRUE,Open Access at repository
10.1109/toh.2015.2423492,Refreshing Refreshable Braille Displays,FALSE,NA
10.1111/1541-4337.12140,Zero Risk Does Not Exist: Lessons Learned from Microbial Risk Assessment Related to Use of Water and Safety of Fresh Produce,TRUE,Open Access at publisher
10.1016/j.respol.2014.12.008,"Understanding the emergence of new science and technology policies: Policy entrepreneurship, agenda setting and the development of the European Framework Programme",FALSE,NA
10.1061/(asce)wr.1943-5452.0000471,Developing Key Indicators for Adaptive Water Planning,FALSE,NA
10.1111/jce.12634,Wireless Smartphone ECG Enables Large‐Scale Screening in Diverse Populations,FALSE,NA
10.1177/0018720814549238,The usability of electronic personal health record systems for an underserved adult population.,TRUE,Open Access at repository
10.1016/j.fertnstert.2014.12.127,Embryo transfer practices and multiple births resulting from assisted reproductive technology: an opportunity for prevention,TRUE,Open Access at repository
10.1177/1091142114537892,A Replication of “Coveting Thy Neighbor’s Manufacturing,FALSE,NA
10.1093/jeg/lbu020,Coagglomeration of formal and informal industry: evidence from India,FALSE,NA
10.1377/hlthaff.2014.1123,Medicare Is Scrutinizing Evidence More Tightly For National Coverage Determinations,FALSE,NA
10.1016/j.ecolecon.2014.12.020,Relocation or reallocation: Impacts of differentiated energy saving regulation on manufacturing industries in China,FALSE,NA
10.1126/science.aaa4603,What the “right to be forgotten” means for privacy in a digital age,FALSE,NA
10.1080/00207233.2014.967509,Implications of soil complexity for environmental monitoring,FALSE,NA
10.1371/journal.pone.0118183,Will They Stay or Will They Go? International Graduate Students and Their Decisions to Stay or Leave the U.S. upon Graduation,TRUE,Open Access at publisher
10.1136/bmjopen-2013-002710,Lay perspectives of successful ageing: a systematic review and meta-ethnography,TRUE,Open Access at publisher
10.1016/j.euroecorev.2015.07.017,Firm optimism and pessimism,FALSE,NA
10.1093/reseval/rvv017,Evaluating and extending innovation indicators for innovation policy,FALSE,NA
10.1007/s10488-014-0552-6,"Approaches to Mixed Methods Dissemination and Implementation Research: Methods, Strengths, Caveats, and Opportunities",TRUE,Open Access at repository
10.3109/17435390.2014.976603,Small airway epithelial cells exposure to printer-emitted engineered nanoparticles induces cellular effects on human microvascular endothelial cells in an alveolar-capillary co-culture model,TRUE,Open Access at repository
10.1080/00343404.2013.799769,"Smart Specialization, Regional Growth and Applications to European Union Cohesion Policy",FALSE,NA
10.1016/j.ajic.2015.01.021,Review and analysis of existing mobile phone applications for health care–associated infection prevention,TRUE,Open Access at repository
10.1073/pnas.1312752110,On the materials basis of modern society,TRUE,Open Access at publisher
10.1038/jes.2014.52,Flavoring exposure in food manufacturing,TRUE,Open Access at repository
10.1093/annhyg/meu091,Laboratory and Workplace Assessments of Rivet Bucking Bar Vibration Emissions,TRUE,Open Access at repository
10.1016/j.jhazmat.2014.12.012,Why endocrine disrupting chemicals (EDCs) challenge traditional risk assessment and how to respond,FALSE,NA
10.1080/10408398.2012.657808,Pre- and Postharvest Preventive Measures and Intervention Strategies to Control Microbial Food Safety Hazards of Fresh Leafy Vegetables,FALSE,NA
10.1080/10543406.2014.972511,Statistical Considerations in Setting Product Specifications,FALSE,NA
10.1177/1010539511430996,Do piped water and flush toilets prevent child diarrhea in rural Philippines?,FALSE,NA
10.1177/0018720814541145,Display clutter: a review of definitions and measurement techniques.,FALSE,NA
10.1057/jphp.2014.44,Developing sustainable global health technologies: Insight from an initiative to address neonatal hypothermia,FALSE,NA
10.1257/aer.20121656,"Environmental Health Risks and Housing Values: Evidence from 1,600 Toxic Plant Openings and Closings.",TRUE,Open Access at repository
10.1073/pnas.1418218112,Measuring the effectiveness of scientific gatekeeping,TRUE,Open Access at publisher
10.1080/02827581.2014.957238,Technical change in forest sector models: the global forest products model approach,FALSE,NA
10.1016/j.techfore.2013.09.017,The impact of near-term climate policy choices on technology and emission transition pathways,TRUE,Open Access at publisher
10.1016/j.jpowsour.2014.09.078,A techno-economic analysis and optimization of Li-ion batteries for light-duty passenger vehicle electrification,FALSE,NA
10.1038/528s170a,The rapid rise of a research nation,TRUE,Open Access at publisher
10.1016/j.ophtha.2015.08.019,Diagnostic Accuracy of Technologies for Glaucoma Case-Finding in a Community Setting,TRUE,Open Access at repository
10.1016/j.jhazmat.2015.07.039,Global styrene oligomers monitoring as new chemical contamination from polystyrene plastic marine pollution,FALSE,NA
10.1163/15718093-12341369,Encountering Challenges with the EU Regulation on Advance Therapy Medical Products,FALSE,NA
10.1007/s13593-015-0306-1,How to implement biodiversity-based agriculture to enhance ecosystem services: a review,TRUE,Open Access at publisher
10.3109/17483107.2014.917124,Daily time management and influence of environmental factors on use of electronic planning devices in adults with mental disability,FALSE,NA
10.1016/j.ijome.2015.05.001,Ocean energy development in Europe: Current status and future perspectives,TRUE,Open Access at publisher
10.1111/1477-9552.12099,Production Risks and Food Security under Alternative Technology Choices in Malawi: Application of a Multinomial Endogenous Switching Regression,FALSE,NA
10.1021/acs.est.5b01090,Potential Health Impact of Environmentally Released Micro- and Nanoplastics in the Human Food Production Chain: Experiences from Nanotoxicology.,FALSE,NA
10.1016/j.tranpol.2015.04.002,Peak car: The first signs of a shift towards ICT-based activities replacing travel? A discussion paper,FALSE,NA
10.1016/j.enpol.2015.03.013,China's energy-water nexus – assessment of the energy sector's compliance with the “3 Red Lines” industrial water policy,TRUE,Open Access at publisher
10.1111/nicc.12149,Introduction of a new ward round approach in a cardiothoracic critical care unit,FALSE,NA
10.1080/00220388.2014.997222,"Structural Transformation in Africa: Static Gains, Dynamic Losses",FALSE,NA
10.1177/0969733014533237,The experiences of people with dementia and intellectual disabilities with surveillance technologies in residential care.,FALSE,NA
10.1111/ecoj.12262,"Trade, Wages and Collective Bargaining: Evidence from France",TRUE,Open Access at repository
10.1016/j.envint.2015.01.013,Review of nanomaterial aging and transformations through the life cycle of nano-enhanced products,TRUE,Open Access at repository
10.1016/j.envint.2014.12.010,Impacts of soil and water pollution on food safety and health risks in China,TRUE,Open Access at repository
10.1002/term.1707,"Safety and efficacy evaluation of a human acellular nerve graft as a digital nerve scaffold: a prospective, multicentre controlled clinical trial",TRUE,Open Access at publisher
10.1016/j.ijhydene.2014.11.059,Hydrogen and fuel cell technologies for heating: A review,TRUE,Open Access at publisher
10.1016/j.jenvman.2013.11.039,"Remote sensing based change analysis of rice environments in Odisha, India",TRUE,Open Access at publisher
10.1111/joes.12074,PUBLIC R&D POLICIES AND PRIVATE R&D INVESTMENT: A SURVEY OF THE EMPIRICAL EVIDENCE,TRUE,Open Access at repository
10.1016/j.baae.2015.10.004,Promoting multiple ecosystem services with flower strips and participatory approaches in rice production landscapes,FALSE,NA
10.1007/s10113-014-0722-9,Livestock system sustainability and resilience in intensive production zones: which form of ecological modernization?,FALSE,NA
10.1016/j.childyouth.2015.09.011,"‘Reach Out, Rise Up’: The efficacy of text messaging in an intervention package for anxiety and depression severity in young people",FALSE,NA
10.1109/ms.2015.138,Extending Our Field's Reach,FALSE,NA
10.1108/ejim-10-2013-0099,Universities’ contributions to social innovation: reflections in theory  					& 				 practice,FALSE,NA
10.1016/j.aquaculture.2015.02.001,"Aquaculture environment interactions: Past, present and likely future trends",FALSE,NA
10.1016/j.clsr.2015.07.002,Internet of things: Privacy issues revisited,FALSE,NA
10.1177/1350508415585030,Crowdsourcing: Global search and the twisted roles of consumers and producers.,TRUE,Open Access at repository
10.3390/su70810461,"Towards a Bioeconomy in Europe: National, Regional and Industrial Strategies",TRUE,Open Access at publisher
10.3390/v7082819,Public Acceptance of Plant Biotechnology and GM Crops,TRUE,Open Access at publisher
10.1016/j.technovation.2014.05.008,Creating innovative opportunities through research collaboration: An evolutionary framework and empirical illustration in engineering,FALSE,NA
10.1111/risa.12319,Effects of Knowledge on Attitude Formation and Change Toward Genetically Modified Foods,FALSE,NA
10.1016/j.envsci.2014.12.017,Participation in flood risk management and the potential of citizen observatories: A governance analysis,TRUE,Open Access at publisher
10.1016/j.respol.2014.09.008,Access to finance for innovative SMEs since the financial crisis,TRUE,Open Access at repository
